skor_id,koperasi_id,periode,skor_transaksi,skor_stok,skor_pelaporan,skor_komposit,kategori,prediksi_risiko_3bln
SKR-KDMP-00169-2026-06,KDMP-00169,2026-06,75.1,66.7,97.9,79.9,Sehat,19.8
SKR-KDMP-00169-2026-07,KDMP-00169,2026-07,92.2,73.2,92.4,85.9,Sehat,7.0
SKR-KDMP-00169-2026-08,KDMP-00169,2026-08,93.4,66.7,84.9,81.7,Sehat,16.0
SKR-KDMP-00170-2026-03,KDMP-00170,2026-03,71.1,94.9,92.3,86.1,Sehat,16.0
SKR-KDMP-00170-2026-04,KDMP-00170,2026-04,77.4,80.3,95.7,84.5,Sehat,15.8
SKR-KDMP-00170-2026-05,KDMP-00170,2026-05,64.0,77.3,95.2,78.8,Sehat,26.1
SKR-KDMP-00170-2026-06,KDMP-00170,2026-06,63.5,58.8,98.6,73.6,Sehat,32.4
SKR-KDMP-00170-2026-07,KDMP-00170,2026-07,80.4,62.1,85.8,76.1,Sehat,23.0
SKR-KDMP-00170-2026-08,KDMP-00170,2026-08,65.3,69.2,88.2,74.2,Sehat,23.0
SKR-KDMP-00171-2026-03,KDMP-00171,2026-03,28.4,33.6,42.6,34.9,Kritis,68.4
SKR-KDMP-00171-2026-04,KDMP-00171,2026-04,19.3,28.8,55.4,34.5,Kritis,67.4
SKR-KDMP-00171-2026-05,KDMP-00171,2026-05,31.3,55.6,48.5,45.1,Waspada,46.6
SKR-KDMP-00171-2026-06,KDMP-00171,2026-06,32.7,68.7,73.0,58.1,Waspada,19.3
SKR-KDMP-00171-2026-07,KDMP-00171,2026-07,69.6,65.9,64.0,66.5,Waspada,14.8
SKR-KDMP-00171-2026-08,KDMP-00171,2026-08,47.2,76.3,65.7,63.1,Waspada,32.7
SKR-KDMP-00172-2026-03,KDMP-00172,2026-03,70.6,82.1,90.0,80.9,Sehat,18.8
SKR-KDMP-00172-2026-04,KDMP-00172,2026-04,71.1,89.9,92.8,84.6,Sehat,16.5
SKR-KDMP-00172-2026-05,KDMP-00172,2026-05,100.0,95.5,93.5,96.3,Sehat,5.0
SKR-KDMP-00172-2026-06,KDMP-00172,2026-06,81.7,99.0,89.3,90.0,Sehat,11.3
SKR-KDMP-00172-2026-07,KDMP-00172,2026-07,66.2,73.7,95.5,78.5,Sehat,36.6
SKR-KDMP-00172-2026-08,KDMP-00172,2026-08,81.7,93.9,81.9,85.8,Sehat,19.1
SKR-KDMP-00173-2026-03,KDMP-00173,2026-03,96.2,85.9,94.5,92.2,Sehat,11.5
SKR-KDMP-00173-2026-04,KDMP-00173,2026-04,97.1,79.3,85.0,87.1,Sehat,14.5
SKR-KDMP-00173-2026-05,KDMP-00173,2026-05,88.8,83.3,96.4,89.5,Sehat,14.1
SKR-KDMP-00173-2026-06,KDMP-00173,2026-06,90.2,61.6,91.9,81.2,Sehat,21.1
SKR-KDMP-00173-2026-07,KDMP-00173,2026-07,83.5,90.4,86.4,86.8,Sehat,16.8
SKR-KDMP-00173-2026-08,KDMP-00173,2026-08,86.1,70.2,91.1,82.5,Sehat,15.8
SKR-KDMP-00174-2026-03,KDMP-00174,2026-03,52.8,53.5,91.2,65.8,Waspada,29.8
SKR-KDMP-00174-2026-04,KDMP-00174,2026-04,37.1,57.8,73.8,56.2,Waspada,43.8
SKR-KDMP-00174-2026-05,KDMP-00174,2026-05,38.4,57.6,69.4,55.1,Waspada,57.2
SKR-KDMP-00174-2026-06,KDMP-00174,2026-06,40.4,41.4,57.3,46.4,Waspada,65.8
SKR-KDMP-00174-2026-07,KDMP-00174,2026-07,30.3,40.7,41.4,37.5,Kritis,82.1
SKR-KDMP-00174-2026-08,KDMP-00174,2026-08,20.7,37.9,48.3,35.6,Kritis,77.8
SKR-KDMP-00175-2026-03,KDMP-00175,2026-03,39.3,20.5,80.9,46.9,Waspada,48.7
SKR-KDMP-00175-2026-04,KDMP-00175,2026-04,52.8,47.5,70.4,56.9,Waspada,40.2
SKR-KDMP-00175-2026-05,KDMP-00175,2026-05,37.4,34.1,61.5,44.3,Waspada,59.5
SKR-KDMP-00175-2026-06,KDMP-00175,2026-06,50.9,46.5,66.6,54.7,Waspada,45.6
SKR-KDMP-00175-2026-07,KDMP-00175,2026-07,29.0,37.1,63.7,43.3,Waspada,59.1
SKR-KDMP-00175-2026-08,KDMP-00175,2026-08,49.9,27.3,52.1,43.1,Waspada,69.3
SKR-KDMP-00176-2026-03,KDMP-00176,2026-03,75.6,75.8,87.8,79.7,Sehat,19.3
SKR-KDMP-00176-2026-04,KDMP-00176,2026-04,96.8,66.7,89.2,84.2,Sehat,14.9
SKR-KDMP-00176-2026-05,KDMP-00176,2026-05,72.7,85.9,89.0,82.5,Sehat,16.2
SKR-KDMP-00176-2026-06,KDMP-00176,2026-06,68.6,75.3,87.4,77.1,Sehat,27.8
SKR-KDMP-00176-2026-07,KDMP-00176,2026-07,91.9,91.7,81.7,88.4,Sehat,11.2
SKR-KDMP-00176-2026-08,KDMP-00176,2026-08,80.1,92.4,82.9,85.1,Sehat,12.4
SKR-KDMP-00177-2026-03,KDMP-00177,2026-03,94.9,80.6,94.1,89.9,Sehat,12.4
SKR-KDMP-00177-2026-04,KDMP-00177,2026-04,88.3,86.4,94.6,89.8,Sehat,12.9
SKR-KDMP-00177-2026-05,KDMP-00177,2026-05,78.5,66.2,78.1,74.3,Sehat,39.6
SKR-KDMP-00177-2026-06,KDMP-00177,2026-06,4.5,2.0,40.2,15.6,Kritis,99.4
SKR-KDMP-00177-2026-07,KDMP-00177,2026-07,16.4,10.1,8.6,11.7,Kritis,99.2
SKR-KDMP-00177-2026-08,KDMP-00177,2026-08,3.8,5.8,22.0,10.5,Kritis,89.8
SKR-KDMP-00178-2026-03,KDMP-00178,2026-03,26.9,13.1,20.9,20.3,Kritis,81.3
SKR-KDMP-00178-2026-04,KDMP-00178,2026-04,27.5,8.3,41.7,25.8,Kritis,74.5
SKR-KDMP-00178-2026-05,KDMP-00178,2026-05,13.0,5.1,32.5,16.9,Kritis,85.1
SKR-KDMP-00178-2026-06,KDMP-00178,2026-06,14.6,14.1,38.2,22.3,Kritis,81.3
SKR-KDMP-00178-2026-07,KDMP-00178,2026-07,10.4,12.6,13.1,12.0,Kritis,89.8
SKR-KDMP-00178-2026-08,KDMP-00178,2026-08,13.4,3.5,26.1,14.3,Kritis,88.8
SKR-KDMP-00179-2026-03,KDMP-00179,2026-03,64.0,53.0,89.1,68.7,Waspada,26.8
SKR-KDMP-00179-2026-04,KDMP-00179,2026-04,36.6,51.0,64.6,50.7,Waspada,51.0
SKR-KDMP-00179-2026-05,KDMP-00179,2026-05,43.6,40.7,64.3,49.5,Waspada,70.8
SKR-KDMP-00179-2026-06,KDMP-00179,2026-06,47.1,41.9,49.0,46.0,Waspada,61.1
SKR-KDMP-00179-2026-07,KDMP-00179,2026-07,20.2,44.9,58.3,41.1,Waspada,70.6
SKR-KDMP-00179-2026-08,KDMP-00179,2026-08,16.2,41.4,35.8,31.1,Kritis,85.3
SKR-KDMP-00180-2026-03,KDMP-00180,2026-03,67.6,55.6,57.7,60.3,Waspada,38.7
SKR-KDMP-00180-2026-04,KDMP-00180,2026-04,37.4,55.1,62.9,51.8,Waspada,49.7
SKR-KDMP-00180-2026-05,KDMP-00180,2026-05,30.1,60.1,69.8,53.3,Waspada,55.5
SKR-KDMP-00180-2026-06,KDMP-00180,2026-06,27.1,42.4,45.5,38.3,Kritis,78.7
SKR-KDMP-00180-2026-07,KDMP-00180,2026-07,37.4,47.2,45.1,43.2,Waspada,70.5
SKR-KDMP-00180-2026-08,KDMP-00180,2026-08,12.6,29.8,43.6,28.7,Kritis,82.5
SKR-KDMP-00181-2026-03,KDMP-00181,2026-03,4.0,2.5,30.1,12.2,Kritis,85.8
SKR-KDMP-00181-2026-04,KDMP-00181,2026-04,4.0,4.8,26.6,11.8,Kritis,86.3
SKR-KDMP-00181-2026-05,KDMP-00181,2026-05,26.0,22.2,48.6,32.3,Kritis,45.8
SKR-KDMP-00181-2026-06,KDMP-00181,2026-06,4.5,12.6,13.2,10.1,Kritis,89.6
SKR-KDMP-00181-2026-07,KDMP-00181,2026-07,14.6,27.8,31.5,24.6,Kritis,83.6
SKR-KDMP-00181-2026-08,KDMP-00181,2026-08,17.2,20.5,5.7,14.5,Kritis,84.3
SKR-KDMP-00182-2026-03,KDMP-00182,2026-03,94.7,74.7,83.3,84.2,Sehat,15.9
SKR-KDMP-00182-2026-04,KDMP-00182,2026-04,87.5,96.5,81.2,88.4,Sehat,14.8
SKR-KDMP-00182-2026-05,KDMP-00182,2026-05,72.2,80.3,84.4,79.0,Sehat,25.1
SKR-KDMP-00182-2026-06,KDMP-00182,2026-06,80.7,88.9,92.4,87.3,Sehat,15.1
SKR-KDMP-00182-2026-07,KDMP-00182,2026-07,68.2,65.9,93.5,75.9,Sehat,24.2
SKR-KDMP-00182-2026-08,KDMP-00182,2026-08,75.5,94.9,87.2,85.9,Sehat,16.9
SKR-KDMP-00183-2026-03,KDMP-00183,2026-03,28.9,23.7,55.5,36.0,Kritis,64.9
SKR-KDMP-00183-2026-04,KDMP-00183,2026-04,35.9,48.5,57.8,47.4,Waspada,53.5
SKR-KDMP-00183-2026-05,KDMP-00183,2026-05,33.1,52.8,61.5,49.1,Waspada,37.5
SKR-KDMP-00183-2026-06,KDMP-00183,2026-06,34.7,66.2,52.5,51.1,Waspada,48.2
SKR-KDMP-00183-2026-07,KDMP-00183,2026-07,65.8,68.2,88.7,74.2,Sehat,8.2
SKR-KDMP-00183-2026-08,KDMP-00183,2026-08,61.1,47.5,79.8,62.8,Waspada,22.8
SKR-KDMP-00184-2026-03,KDMP-00184,2026-03,38.0,56.3,55.9,50.1,Waspada,52.1
SKR-KDMP-00184-2026-04,KDMP-00184,2026-04,54.0,40.9,69.2,54.7,Waspada,42.4
SKR-KDMP-00184-2026-05,KDMP-00184,2026-05,65.9,20.7,55.1,47.2,Waspada,54.1
SKR-KDMP-00184-2026-06,KDMP-00184,2026-06,53.2,51.0,59.5,54.6,Waspada,44.7
SKR-KDMP-00184-2026-07,KDMP-00184,2026-07,38.4,59.1,69.2,55.6,Waspada,35.0
SKR-KDMP-00184-2026-08,KDMP-00184,2026-08,40.7,52.5,50.8,48.0,Waspada,62.5
SKR-KDMP-00185-2026-03,KDMP-00185,2026-03,4.0,12.6,17.4,11.3,Kritis,87.5
SKR-KDMP-00185-2026-04,KDMP-00185,2026-04,13.3,0.5,39.9,17.9,Kritis,80.8
SKR-KDMP-00185-2026-05,KDMP-00185,2026-05,5.1,2.0,43.7,16.9,Kritis,77.8
SKR-KDMP-00185-2026-06,KDMP-00185,2026-06,4.5,7.8,37.9,16.7,Kritis,83.6
SKR-KDMP-00185-2026-07,KDMP-00185,2026-07,3.0,10.9,14.9,9.6,Kritis,91.6
SKR-KDMP-00185-2026-08,KDMP-00185,2026-08,30.6,33.8,26.4,30.3,Kritis,59.3
SKR-KDMP-00186-2026-03,KDMP-00186,2026-03,15.0,1.3,19.7,12.0,Kritis,86.2
SKR-KDMP-00186-2026-04,KDMP-00186,2026-04,4.0,11.4,19.4,11.6,Kritis,87.2
SKR-KDMP-00186-2026-05,KDMP-00186,2026-05,13.3,9.1,40.0,20.8,Kritis,71.7
SKR-KDMP-00186-2026-06,KDMP-00186,2026-06,4.5,11.4,51.7,22.5,Kritis,67.8
SKR-KDMP-00186-2026-07,KDMP-00186,2026-07,18.2,4.5,49.8,24.2,Kritis,72.3
SKR-KDMP-00186-2026-08,KDMP-00186,2026-08,33.1,12.9,14.2,20.1,Kritis,83.4
SKR-KDMP-00187-2026-03,KDMP-00187,2026-03,18.3,20.5,22.1,20.3,Kritis,81.9
SKR-KDMP-00187-2026-04,KDMP-00187,2026-04,12.0,7.6,5.7,8.4,Kritis,89.4
SKR-KDMP-00187-2026-05,KDMP-00187,2026-05,25.5,10.4,6.8,14.2,Kritis,88.9
SKR-KDMP-00187-2026-06,KDMP-00187,2026-06,4.5,2.8,31.1,12.8,Kritis,82.7
SKR-KDMP-00187-2026-07,KDMP-00187,2026-07,3.0,6.1,7.4,5.5,Kritis,93.4
SKR-KDMP-00187-2026-08,KDMP-00187,2026-08,3.8,4.0,22.2,10.0,Kritis,88.7
SKR-KDMP-00188-2026-03,KDMP-00188,2026-03,95.2,67.7,87.5,83.5,Sehat,15.6
SKR-KDMP-00188-2026-04,KDMP-00188,2026-04,67.6,98.0,89.8,85.1,Sehat,17.1
SKR-KDMP-00188-2026-05,KDMP-00188,2026-05,67.4,86.4,81.7,78.5,Sehat,26.2
SKR-KDMP-00188-2026-06,KDMP-00188,2026-06,58.7,86.9,80.0,75.2,Sehat,34.6
SKR-KDMP-00188-2026-07,KDMP-00188,2026-07,79.7,86.9,83.7,83.4,Sehat,14.3
SKR-KDMP-00188-2026-08,KDMP-00188,2026-08,82.6,86.9,93.0,87.5,Sehat,8.6
SKR-KDMP-00189-2026-03,KDMP-00189,2026-03,82.3,79.5,94.3,85.4,Sehat,15.1
SKR-KDMP-00189-2026-04,KDMP-00189,2026-04,95.8,76.0,89.5,87.1,Sehat,13.8
SKR-KDMP-00189-2026-05,KDMP-00189,2026-05,71.7,84.8,84.0,80.2,Sehat,24.4
SKR-KDMP-00189-2026-06,KDMP-00189,2026-06,71.8,82.3,79.9,78.0,Sehat,29.9
SKR-KDMP-00189-2026-07,KDMP-00189,2026-07,44.9,54.5,66.8,55.4,Waspada,72.6
SKR-KDMP-00189-2026-08,KDMP-00189,2026-08,44.7,41.9,54.9,47.2,Waspada,83.1
SKR-KDMP-00190-2026-03,KDMP-00190,2026-03,32.4,59.8,59.9,50.7,Waspada,51.6
SKR-KDMP-00190-2026-04,KDMP-00190,2026-04,33.1,64.9,68.5,55.5,Waspada,45.2
SKR-KDMP-00190-2026-05,KDMP-00190,2026-05,88.5,98.5,96.2,94.4,Sehat,1.5
SKR-KDMP-00190-2026-06,KDMP-00190,2026-06,98.5,92.4,84.5,91.8,Sehat,2.6
SKR-KDMP-00190-2026-07,KDMP-00190,2026-07,72.1,77.8,95.9,81.9,Sehat,27.8
SKR-KDMP-00190-2026-08,KDMP-00190,2026-08,88.9,96.0,94.5,93.1,Sehat,10.8
SKR-KDMP-00191-2026-03,KDMP-00191,2026-03,4.0,4.5,8.2,5.6,Kritis,90.2
SKR-KDMP-00191-2026-04,KDMP-00191,2026-04,14.8,18.7,7.3,13.6,Kritis,86.7
SKR-KDMP-00191-2026-05,KDMP-00191,2026-05,17.0,8.6,32.7,19.4,Kritis,68.9
SKR-KDMP-00191-2026-06,KDMP-00191,2026-06,14.4,23.2,27.4,21.7,Kritis,74.2
SKR-KDMP-00191-2026-07,KDMP-00191,2026-07,12.6,1.0,46.0,19.9,Kritis,78.9
SKR-KDMP-00191-2026-08,KDMP-00191,2026-08,14.1,7.8,23.7,15.2,Kritis,88.1
SKR-KDMP-00192-2026-03,KDMP-00192,2026-03,29.9,18.7,64.1,37.6,Kritis,61.6
SKR-KDMP-00192-2026-04,KDMP-00192,2026-04,38.6,68.4,76.8,61.3,Waspada,36.6
SKR-KDMP-00192-2026-05,KDMP-00192,2026-05,63.9,56.8,50.4,57.0,Waspada,24.1
SKR-KDMP-00192-2026-06,KDMP-00192,2026-06,56.9,69.2,69.7,65.3,Waspada,29.4
SKR-KDMP-00192-2026-07,KDMP-00192,2026-07,56.1,57.6,56.3,56.7,Waspada,44.5
SKR-KDMP-00192-2026-08,KDMP-00192,2026-08,41.9,38.6,72.4,51.0,Waspada,63.5
SKR-KDMP-00193-2026-03,KDMP-00193,2026-03,38.8,46.5,91.4,58.9,Waspada,36.8
SKR-KDMP-00193-2026-04,KDMP-00193,2026-04,36.4,28.3,86.9,50.5,Waspada,45.4
SKR-KDMP-00193-2026-05,KDMP-00193,2026-05,48.9,21.2,77.8,49.3,Waspada,57.1
SKR-KDMP-00193-2026-06,KDMP-00193,2026-06,49.9,44.9,51.7,48.8,Waspada,54.3
SKR-KDMP-00193-2026-07,KDMP-00193,2026-07,33.5,18.9,41.2,31.2,Kritis,85.3
SKR-KDMP-00193-2026-08,KDMP-00193,2026-08,31.1,49.5,44.6,41.7,Waspada,69.3
SKR-KDMP-00194-2026-03,KDMP-00194,2026-03,96.3,89.9,93.5,93.2,Sehat,11.3
SKR-KDMP-00194-2026-04,KDMP-00194,2026-04,87.2,52.8,100.0,80.0,Sehat,16.8
SKR-KDMP-00194-2026-05,KDMP-00194,2026-05,63.0,65.7,87.4,72.0,Sehat,47.8
SKR-KDMP-00194-2026-06,KDMP-00194,2026-06,87.1,72.2,76.1,78.5,Sehat,21.3
SKR-KDMP-00194-2026-07,KDMP-00194,2026-07,61.6,85.9,65.2,70.9,Sehat,31.6
SKR-KDMP-00194-2026-08,KDMP-00194,2026-08,66.3,52.0,60.4,59.6,Waspada,61.1
SKR-KDMP-00195-2026-03,KDMP-00195,2026-03,69.6,72.5,58.5,66.9,Waspada,33.2
SKR-KDMP-00195-2026-04,KDMP-00195,2026-04,78.4,38.9,69.6,62.3,Waspada,33.3
SKR-KDMP-00195-2026-05,KDMP-00195,2026-05,81.9,90.9,80.8,84.5,Sehat,8.0
SKR-KDMP-00195-2026-06,KDMP-00195,2026-06,60.2,94.9,95.5,83.5,Sehat,7.5
SKR-KDMP-00195-2026-07,KDMP-00195,2026-07,87.4,82.3,90.1,86.6,Sehat,13.4
SKR-KDMP-00195-2026-08,KDMP-00195,2026-08,81.8,72.7,100.0,84.8,Sehat,14.1
SKR-KDMP-00196-2026-03,KDMP-00196,2026-03,17.3,24.7,23.9,22.0,Kritis,80.9
SKR-KDMP-00196-2026-04,KDMP-00196,2026-04,26.8,19.7,13.0,19.8,Kritis,82.7
SKR-KDMP-00196-2026-05,KDMP-00196,2026-05,5.1,13.1,10.4,9.5,Kritis,93.5
SKR-KDMP-00196-2026-06,KDMP-00196,2026-06,32.2,53.8,58.4,48.1,Waspada,22.3
SKR-KDMP-00196-2026-07,KDMP-00196,2026-07,30.8,49.5,57.6,46.0,Waspada,19.2
SKR-KDMP-00196-2026-08,KDMP-00196,2026-08,33.6,20.5,48.0,34.0,Kritis,80.3
SKR-KDMP-00197-2026-03,KDMP-00197,2026-03,88.1,50.3,94.4,77.6,Sehat,18.1
SKR-KDMP-00197-2026-04,KDMP-00197,2026-04,59.8,79.8,87.4,75.7,Sehat,23.3
SKR-KDMP-00197-2026-05,KDMP-00197,2026-05,77.5,88.9,98.2,88.2,Sehat,8.7
SKR-KDMP-00197-2026-06,KDMP-00197,2026-06,90.9,53.8,81.7,75.5,Sehat,21.5
SKR-KDMP-00197-2026-07,KDMP-00197,2026-07,78.2,63.1,92.1,77.8,Sehat,27.9
SKR-KDMP-00197-2026-08,KDMP-00197,2026-08,78.8,91.4,80.4,83.5,Sehat,13.1
SKR-KDMP-00198-2026-03,KDMP-00198,2026-03,29.7,36.4,80.0,48.7,Waspada,49.0
SKR-KDMP-00198-2026-04,KDMP-00198,2026-04,33.6,26.3,64.5,41.5,Waspada,58.3
SKR-KDMP-00198-2026-05,KDMP-00198,2026-05,51.6,39.4,74.7,55.2,Waspada,33.6
SKR-KDMP-00198-2026-06,KDMP-00198,2026-06,37.5,58.8,68.2,54.8,Waspada,31.1
SKR-KDMP-00198-2026-07,KDMP-00198,2026-07,36.9,38.4,68.1,47.8,Waspada,60.2
SKR-KDMP-00198-2026-08,KDMP-00198,2026-08,46.5,28.3,78.0,50.9,Waspada,49.3
