transaksi_id,koperasi_id,tanggal,jenis_transaksi,nilai_rupiah,kategori_produk
TRX-0000343,KDMP-00017,2026-08-08,Penjualan,621000.0,Sembako
TRX-0000344,KDMP-00017,2026-08-09,Penjualan,2641000.0,Sembako
TRX-0000345,KDMP-00018,2026-03-30,Pinjam,234000.0,Saprotan
TRX-0000346,KDMP-00018,2026-03-24,Simpan,353000.0,Logistik
TRX-0000347,KDMP-00018,2026-04-06,Penjualan,605000.0,Sembako
TRX-0000348,KDMP-00018,2026-04-28,Simpan,719000.0,Logistik
TRX-0000349,KDMP-00018,2026-05-18,Pinjam,809000.0,Simpan Pinjam
TRX-0000350,KDMP-00018,2026-05-23,Pembelian,834000.0,Lainnya
TRX-0000351,KDMP-00018,2026-05-21,Pinjam,569000.0,Lainnya
TRX-0000352,KDMP-00018,2026-06-12,Pinjam,339000.0,Lainnya
TRX-0000353,KDMP-00018,2026-06-03,Pinjam,284000.0,Saprotan
TRX-0000354,KDMP-00018,2026-06-09,Pembelian,376000.0,Saprotan
TRX-0000355,KDMP-00018,2026-07-28,Pembelian,481000.0,Saprotan
TRX-0000356,KDMP-00018,2026-07-18,Penjualan,230000.0,Logistik
TRX-0000357,KDMP-00018,2026-08-13,Pinjam,268000.0,Saprotan
TRX-0000358,KDMP-00018,2026-08-13,Penjualan,427000.0,Lainnya
TRX-0000359,KDMP-00019,2026-03-14,Pinjam,921000.0,Simpan Pinjam
TRX-0000360,KDMP-00019,2026-03-24,Pinjam,309000.0,Logistik
TRX-0000361,KDMP-00019,2026-03-03,Pinjam,358000.0,Simpan Pinjam
TRX-0000362,KDMP-00019,2026-04-22,Simpan,813000.0,Saprotan
TRX-0000363,KDMP-00019,2026-04-18,Simpan,684000.0,Logistik
TRX-0000364,KDMP-00019,2026-04-03,Pembelian,313000.0,Simpan Pinjam
TRX-0000365,KDMP-00019,2026-05-15,Simpan,442000.0,Lainnya
TRX-0000366,KDMP-00019,2026-05-11,Penjualan,467000.0,Simpan Pinjam
TRX-0000367,KDMP-00019,2026-05-18,Penjualan,168000.0,Simpan Pinjam
TRX-0000368,KDMP-00019,2026-06-23,Pinjam,341000.0,Sembako
TRX-0000369,KDMP-00019,2026-06-05,Penjualan,315000.0,Logistik
TRX-0000370,KDMP-00019,2026-07-26,Pinjam,260000.0,Saprotan
TRX-0000371,KDMP-00019,2026-07-26,Penjualan,337000.0,Saprotan
TRX-0000372,KDMP-00019,2026-08-13,Pinjam,106000.0,Sembako
TRX-0000373,KDMP-00020,2026-03-27,Simpan,656000.0,Logistik
TRX-0000374,KDMP-00020,2026-03-04,Pembelian,1862000.0,Logistik
TRX-0000375,KDMP-00020,2026-03-15,Pembelian,1754000.0,Sembako
TRX-0000376,KDMP-00020,2026-04-07,Pinjam,1309000.0,Logistik
TRX-0000377,KDMP-00020,2026-04-10,Simpan,1620000.0,Simpan Pinjam
TRX-0000378,KDMP-00020,2026-04-02,Penjualan,1519000.0,Saprotan
TRX-0000379,KDMP-00020,2026-05-29,Penjualan,839000.0,Simpan Pinjam
TRX-0000380,KDMP-00020,2026-05-08,Pinjam,2681000.0,Saprotan
TRX-0000381,KDMP-00020,2026-05-26,Simpan,402000.0,Lainnya
TRX-0000382,KDMP-00020,2026-05-26,Pembelian,651000.0,Sembako
TRX-0000383,KDMP-00020,2026-06-05,Simpan,2548000.0,Sembako
TRX-0000384,KDMP-00020,2026-06-16,Penjualan,1218000.0,Lainnya
TRX-0000385,KDMP-00020,2026-06-25,Penjualan,1489000.0,Sembako
TRX-0000386,KDMP-00020,2026-06-05,Penjualan,1541000.0,Simpan Pinjam
TRX-0000387,KDMP-00020,2026-06-11,Simpan,1941000.0,Logistik
TRX-0000388,KDMP-00020,2026-06-01,Pinjam,2683000.0,Saprotan
TRX-0000389,KDMP-00020,2026-06-09,Penjualan,2657000.0,Logistik
TRX-0000390,KDMP-00020,2026-07-16,Pembelian,2154000.0,Lainnya
TRX-0000391,KDMP-00020,2026-07-12,Simpan,1053000.0,Logistik
TRX-0000392,KDMP-00020,2026-07-27,Pembelian,1327000.0,Sembako
TRX-0000393,KDMP-00020,2026-07-15,Simpan,2118000.0,Saprotan
TRX-0000394,KDMP-00020,2026-07-15,Penjualan,2151000.0,Lainnya
TRX-0000395,KDMP-00020,2026-07-06,Penjualan,1648000.0,Lainnya
TRX-0000396,KDMP-00020,2026-08-02,Pinjam,1666000.0,Simpan Pinjam
TRX-0000397,KDMP-00020,2026-08-08,Pembelian,2381000.0,Lainnya
TRX-0000398,KDMP-00020,2026-08-07,Simpan,1534000.0,Sembako
TRX-0000399,KDMP-00020,2026-08-11,Penjualan,878000.0,Sembako
TRX-0000400,KDMP-00020,2026-08-03,Pembelian,3473000.0,Sembako
TRX-0000401,KDMP-00020,2026-08-08,Pembelian,1250000.0,Sembako
TRX-0000402,KDMP-00021,2026-03-17,Simpan,251000.0,Sembako
TRX-0000403,KDMP-00021,2026-04-01,Pembelian,273000.0,Logistik
TRX-0000404,KDMP-00021,2026-04-27,Penjualan,337000.0,Logistik
TRX-0000405,KDMP-00021,2026-06-26,Penjualan,242000.0,Lainnya
TRX-0000406,KDMP-00022,2026-03-04,Penjualan,2531000.0,Simpan Pinjam
TRX-0000407,KDMP-00022,2026-03-07,Pembelian,1557000.0,Lainnya
TRX-0000408,KDMP-00022,2026-03-19,Pembelian,1841000.0,Lainnya
TRX-0000409,KDMP-00022,2026-03-14,Penjualan,2051000.0,Lainnya
TRX-0000410,KDMP-00022,2026-04-14,Penjualan,2132000.0,Simpan Pinjam
TRX-0000411,KDMP-00022,2026-04-18,Pinjam,2356000.0,Lainnya
TRX-0000412,KDMP-00022,2026-04-06,Pinjam,1223000.0,Saprotan
TRX-0000413,KDMP-00022,2026-04-18,Simpan,2629000.0,Saprotan
TRX-0000414,KDMP-00022,2026-04-21,Pinjam,1409000.0,Saprotan
TRX-0000415,KDMP-00022,2026-05-18,Simpan,1420000.0,Saprotan
TRX-0000416,KDMP-00022,2026-05-15,Pinjam,2995000.0,Sembako
TRX-0000417,KDMP-00022,2026-05-10,Penjualan,2363000.0,Lainnya
TRX-0000418,KDMP-00022,2026-05-29,Simpan,776000.0,Sembako
TRX-0000419,KDMP-00022,2026-06-11,Penjualan,901000.0,Saprotan
TRX-0000420,KDMP-00022,2026-06-17,Pembelian,2623000.0,Sembako
TRX-0000421,KDMP-00022,2026-06-12,Pembelian,468000.0,Simpan Pinjam
TRX-0000422,KDMP-00022,2026-06-29,Pembelian,1024000.0,Simpan Pinjam
TRX-0000423,KDMP-00022,2026-07-13,Pembelian,592000.0,Sembako
TRX-0000424,KDMP-00022,2026-07-26,Pinjam,2114000.0,Simpan Pinjam
TRX-0000425,KDMP-00022,2026-07-29,Penjualan,1547000.0,Lainnya
TRX-0000426,KDMP-00022,2026-07-02,Pinjam,1918000.0,Sembako
TRX-0000427,KDMP-00022,2026-08-07,Pinjam,1414000.0,Sembako
TRX-0000428,KDMP-00022,2026-08-04,Penjualan,2885000.0,Logistik
TRX-0000429,KDMP-00022,2026-08-09,Penjualan,586000.0,Saprotan
TRX-0000430,KDMP-00022,2026-08-03,Simpan,1955000.0,Lainnya
TRX-0000431,KDMP-00022,2026-08-03,Penjualan,2400000.0,Logistik
TRX-0000432,KDMP-00023,2026-03-03,Pembelian,478000.0,Logistik
TRX-0000433,KDMP-00023,2026-03-13,Pembelian,302000.0,Simpan Pinjam
TRX-0000434,KDMP-00023,2026-03-16,Penjualan,330000.0,Lainnya
TRX-0000435,KDMP-00023,2026-04-14,Pembelian,357000.0,Simpan Pinjam
TRX-0000436,KDMP-00023,2026-05-21,Pembelian,472000.0,Lainnya
TRX-0000437,KDMP-00023,2026-05-24,Pembelian,560000.0,Simpan Pinjam
TRX-0000438,KDMP-00023,2026-06-30,Penjualan,349000.0,Sembako
TRX-0000439,KDMP-00023,2026-06-14,Simpan,581000.0,Saprotan
TRX-0000440,KDMP-00023,2026-07-01,Simpan,605000.0,Simpan Pinjam
TRX-0000441,KDMP-00023,2026-07-20,Pinjam,905000.0,Lainnya
TRX-0000442,KDMP-00023,2026-07-02,Pembelian,264000.0,Simpan Pinjam
TRX-0000443,KDMP-00023,2026-08-02,Penjualan,925000.0,Sembako
TRX-0000444,KDMP-00023,2026-08-10,Pembelian,428000.0,Saprotan
TRX-0000445,KDMP-00023,2026-08-12,Penjualan,206000.0,Saprotan
TRX-0000446,KDMP-00024,2026-03-24,Pembelian,283000.0,Simpan Pinjam
TRX-0000447,KDMP-00024,2026-04-20,Pembelian,467000.0,Sembako
TRX-0000448,KDMP-00024,2026-04-29,Penjualan,360000.0,Saprotan
TRX-0000449,KDMP-00024,2026-05-23,Simpan,249000.0,Sembako
TRX-0000450,KDMP-00024,2026-05-31,Penjualan,413000.0,Sembako
TRX-0000451,KDMP-00024,2026-06-30,Simpan,638000.0,Sembako
TRX-0000452,KDMP-00024,2026-06-28,Pinjam,162000.0,Simpan Pinjam
TRX-0000453,KDMP-00024,2026-07-04,Simpan,1131000.0,Logistik
TRX-0000454,KDMP-00024,2026-07-18,Penjualan,1025000.0,Simpan Pinjam
TRX-0000455,KDMP-00024,2026-07-31,Pinjam,383000.0,Lainnya
TRX-0000456,KDMP-00024,2026-07-01,Penjualan,1082000.0,Simpan Pinjam
TRX-0000457,KDMP-00024,2026-08-07,Pembelian,550000.0,Sembako
TRX-0000458,KDMP-00024,2026-08-06,Simpan,564000.0,Saprotan
TRX-0000459,KDMP-00024,2026-08-09,Simpan,450000.0,Sembako
TRX-0000460,KDMP-00025,2026-03-27,Penjualan,2818000.0,Lainnya
TRX-0000461,KDMP-00025,2026-03-08,Pembelian,2976000.0,Saprotan
TRX-0000462,KDMP-00025,2026-03-22,Pembelian,2836000.0,Sembako
TRX-0000463,KDMP-00025,2026-03-17,Pembelian,2384000.0,Logistik
TRX-0000464,KDMP-00025,2026-03-05,Pinjam,1064000.0,Saprotan
TRX-0000465,KDMP-00025,2026-03-11,Pinjam,2870000.0,Lainnya
TRX-0000466,KDMP-00025,2026-04-22,Pembelian,1700000.0,Simpan Pinjam
TRX-0000467,KDMP-00025,2026-04-23,Pembelian,1070000.0,Logistik
TRX-0000468,KDMP-00025,2026-04-25,Pembelian,2659000.0,Lainnya
TRX-0000469,KDMP-00025,2026-04-11,Penjualan,2477000.0,Lainnya
TRX-0000470,KDMP-00025,2026-05-27,Pembelian,887000.0,Sembako
TRX-0000471,KDMP-00025,2026-05-29,Pinjam,2414000.0,Logistik
TRX-0000472,KDMP-00025,2026-05-24,Simpan,1200000.0,Simpan Pinjam
TRX-0000473,KDMP-00025,2026-05-04,Pembelian,2450000.0,Simpan Pinjam
TRX-0000474,KDMP-00025,2026-06-20,Pembelian,1694000.0,Lainnya
TRX-0000475,KDMP-00025,2026-06-22,Penjualan,861000.0,Saprotan
TRX-0000476,KDMP-00025,2026-06-25,Pinjam,520000.0,Simpan Pinjam
TRX-0000477,KDMP-00025,2026-06-20,Pinjam,1464000.0,Saprotan
TRX-0000478,KDMP-00025,2026-07-05,Pembelian,1519000.0,Simpan Pinjam
TRX-0000479,KDMP-00025,2026-07-14,Penjualan,895000.0,Saprotan
TRX-0000480,KDMP-00025,2026-07-08,Pembelian,2598000.0,Simpan Pinjam
TRX-0000481,KDMP-00025,2026-07-30,Pinjam,518000.0,Lainnya
TRX-0000482,KDMP-00025,2026-07-11,Pinjam,1515000.0,Simpan Pinjam
TRX-0000483,KDMP-00025,2026-08-07,Simpan,1938000.0,Logistik
TRX-0000484,KDMP-00025,2026-08-12,Penjualan,1947000.0,Lainnya
TRX-0000485,KDMP-00025,2026-08-08,Penjualan,669000.0,Simpan Pinjam
TRX-0000486,KDMP-00026,2026-03-02,Pinjam,1054000.0,Lainnya
TRX-0000487,KDMP-00026,2026-03-31,Penjualan,859000.0,Simpan Pinjam
TRX-0000488,KDMP-00026,2026-03-13,Simpan,437000.0,Saprotan
TRX-0000489,KDMP-00026,2026-04-30,Penjualan,392000.0,Lainnya
TRX-0000490,KDMP-00026,2026-04-15,Pinjam,875000.0,Sembako
TRX-0000491,KDMP-00026,2026-04-04,Pembelian,732000.0,Lainnya
TRX-0000492,KDMP-00026,2026-05-14,Simpan,273000.0,Logistik
TRX-0000493,KDMP-00026,2026-05-15,Pembelian,183000.0,Logistik
TRX-0000494,KDMP-00026,2026-05-11,Pembelian,236000.0,Sembako
TRX-0000495,KDMP-00026,2026-06-03,Pinjam,467000.0,Lainnya
TRX-0000496,KDMP-00026,2026-06-06,Pinjam,454000.0,Lainnya
TRX-0000497,KDMP-00026,2026-07-19,Pembelian,595000.0,Simpan Pinjam
TRX-0000498,KDMP-00026,2026-08-01,Pinjam,509000.0,Saprotan
TRX-0000499,KDMP-00027,2026-03-06,Penjualan,1280000.0,Simpan Pinjam
TRX-0000500,KDMP-00027,2026-03-01,Simpan,3223000.0,Sembako
TRX-0000501,KDMP-00027,2026-03-28,Pinjam,1772000.0,Lainnya
TRX-0000502,KDMP-00027,2026-03-20,Pinjam,2781000.0,Simpan Pinjam
TRX-0000503,KDMP-00027,2026-03-22,Pinjam,1072000.0,Logistik
TRX-0000504,KDMP-00027,2026-03-03,Penjualan,1631000.0,Simpan Pinjam
TRX-0000505,KDMP-00027,2026-04-18,Pembelian,2399000.0,Sembako
TRX-0000506,KDMP-00027,2026-04-02,Simpan,1050000.0,Sembako
TRX-0000507,KDMP-00027,2026-04-02,Simpan,928000.0,Saprotan
TRX-0000508,KDMP-00027,2026-04-02,Penjualan,3331000.0,Logistik
TRX-0000509,KDMP-00027,2026-04-06,Simpan,3559000.0,Lainnya
TRX-0000510,KDMP-00027,2026-04-23,Pembelian,2527000.0,Logistik
TRX-0000511,KDMP-00027,2026-05-03,Simpan,2912000.0,Saprotan
TRX-0000512,KDMP-00027,2026-05-13,Penjualan,1401000.0,Logistik
TRX-0000513,KDMP-00027,2026-05-03,Simpan,2675000.0,Logistik
TRX-0000514,KDMP-00027,2026-05-23,Simpan,774000.0,Saprotan
TRX-0000515,KDMP-00027,2026-05-17,Pembelian,1827000.0,Simpan Pinjam
TRX-0000516,KDMP-00027,2026-06-21,Penjualan,1657000.0,Logistik
TRX-0000517,KDMP-00027,2026-06-20,Simpan,2005000.0,Logistik
TRX-0000518,KDMP-00027,2026-06-11,Simpan,1742000.0,Lainnya
TRX-0000519,KDMP-00027,2026-07-20,Pinjam,2127000.0,Lainnya
TRX-0000520,KDMP-00027,2026-07-16,Pinjam,1737000.0,Simpan Pinjam
TRX-0000521,KDMP-00027,2026-07-08,Simpan,2041000.0,Simpan Pinjam
TRX-0000522,KDMP-00027,2026-07-01,Pinjam,306000.0,Sembako
TRX-0000523,KDMP-00027,2026-08-07,Pinjam,1673000.0,Sembako
TRX-0000524,KDMP-00027,2026-08-09,Pembelian,856000.0,Sembako
TRX-0000525,KDMP-00027,2026-08-12,Simpan,1394000.0,Saprotan
TRX-0000526,KDMP-00028,2026-03-18,Simpan,1284000.0,Sembako
TRX-0000527,KDMP-00028,2026-03-11,Simpan,757000.0,Logistik
TRX-0000528,KDMP-00028,2026-03-20,Penjualan,2482000.0,Simpan Pinjam
TRX-0000529,KDMP-00028,2026-03-27,Simpan,983000.0,Logistik
TRX-0000530,KDMP-00028,2026-03-26,Penjualan,3024000.0,Simpan Pinjam
TRX-0000531,KDMP-00028,2026-04-18,Simpan,2704000.0,Logistik
TRX-0000532,KDMP-00028,2026-04-14,Penjualan,2425000.0,Lainnya
TRX-0000533,KDMP-00028,2026-04-24,Simpan,1172000.0,Lainnya
TRX-0000534,KDMP-00028,2026-04-07,Simpan,1783000.0,Saprotan
TRX-0000535,KDMP-00028,2026-04-05,Simpan,569000.0,Sembako
TRX-0000536,KDMP-00028,2026-04-13,Pembelian,1275000.0,Lainnya
TRX-0000537,KDMP-00028,2026-05-28,Simpan,2009000.0,Saprotan
TRX-0000538,KDMP-00028,2026-05-09,Pinjam,2317000.0,Sembako
TRX-0000539,KDMP-00028,2026-05-08,Simpan,1746000.0,Logistik
TRX-0000540,KDMP-00028,2026-05-10,Pembelian,2638000.0,Lainnya
TRX-0000541,KDMP-00028,2026-06-02,Pembelian,1292000.0,Sembako
TRX-0000542,KDMP-00028,2026-06-01,Pinjam,1462000.0,Lainnya
TRX-0000543,KDMP-00028,2026-06-11,Pinjam,753000.0,Lainnya
TRX-0000544,KDMP-00028,2026-06-11,Pembelian,1135000.0,Sembako
TRX-0000545,KDMP-00028,2026-07-05,Pembelian,721000.0,Sembako
TRX-0000546,KDMP-00028,2026-07-23,Penjualan,542000.0,Sembako
TRX-0000547,KDMP-00028,2026-07-02,Penjualan,420000.0,Saprotan
TRX-0000548,KDMP-00028,2026-08-13,Simpan,225000.0,Sembako
TRX-0000549,KDMP-00028,2026-08-05,Pembelian,577000.0,Saprotan
TRX-0000550,KDMP-00029,2026-03-11,Pinjam,325000.0,Sembako
TRX-0000551,KDMP-00029,2026-03-06,Simpan,323000.0,Sembako
TRX-0000552,KDMP-00029,2026-04-04,Pembelian,487000.0,Lainnya
TRX-0000553,KDMP-00029,2026-04-11,Simpan,353000.0,Simpan Pinjam
TRX-0000554,KDMP-00029,2026-04-26,Simpan,733000.0,Lainnya
TRX-0000555,KDMP-00029,2026-05-29,Simpan,354000.0,Lainnya
TRX-0000556,KDMP-00029,2026-05-05,Penjualan,446000.0,Logistik
TRX-0000557,KDMP-00029,2026-06-02,Penjualan,257000.0,Logistik
TRX-0000558,KDMP-00029,2026-06-23,Pinjam,498000.0,Lainnya
TRX-0000559,KDMP-00029,2026-07-23,Penjualan,730000.0,Logistik
TRX-0000560,KDMP-00029,2026-07-03,Pinjam,551000.0,Sembako
TRX-0000561,KDMP-00029,2026-08-13,Pinjam,625000.0,Logistik
TRX-0000562,KDMP-00029,2026-08-04,Pembelian,319000.0,Lainnya
TRX-0000563,KDMP-00029,2026-08-06,Pinjam,339000.0,Simpan Pinjam
TRX-0000564,KDMP-00030,2026-03-29,Simpan,1870000.0,Logistik
TRX-0000565,KDMP-00030,2026-03-03,Pinjam,1273000.0,Sembako
TRX-0000566,KDMP-00030,2026-03-15,Pembelian,1003000.0,Saprotan
TRX-0000567,KDMP-00030,2026-03-20,Pembelian,1829000.0,Lainnya
TRX-0000568,KDMP-00030,2026-04-21,Penjualan,901000.0,Saprotan
TRX-0000569,KDMP-00030,2026-04-13,Pinjam,1289000.0,Simpan Pinjam
TRX-0000570,KDMP-00030,2026-04-18,Pembelian,1455000.0,Logistik
TRX-0000571,KDMP-00030,2026-05-23,Pinjam,836000.0,Logistik
TRX-0000572,KDMP-00030,2026-05-11,Pembelian,1665000.0,Simpan Pinjam
TRX-0000573,KDMP-00030,2026-05-03,Pinjam,1885000.0,Sembako
TRX-0000574,KDMP-00030,2026-05-15,Simpan,1722000.0,Lainnya
TRX-0000575,KDMP-00030,2026-06-13,Penjualan,770000.0,Lainnya
TRX-0000576,KDMP-00030,2026-06-27,Pinjam,612000.0,Saprotan
TRX-0000577,KDMP-00030,2026-06-22,Penjualan,1511000.0,Sembako
TRX-0000578,KDMP-00030,2026-06-05,Penjualan,866000.0,Simpan Pinjam
TRX-0000579,KDMP-00030,2026-06-15,Simpan,1900000.0,Logistik
TRX-0000580,KDMP-00030,2026-07-22,Simpan,1053000.0,Saprotan
TRX-0000581,KDMP-00030,2026-07-30,Simpan,2182000.0,Logistik
TRX-0000582,KDMP-00030,2026-07-30,Simpan,2626000.0,Sembako
TRX-0000583,KDMP-00030,2026-07-20,Pinjam,2219000.0,Simpan Pinjam
TRX-0000584,KDMP-00030,2026-07-02,Simpan,3032000.0,Lainnya
TRX-0000585,KDMP-00030,2026-07-01,Simpan,3380000.0,Sembako
TRX-0000586,KDMP-00030,2026-07-28,Penjualan,3058000.0,Simpan Pinjam
TRX-0000587,KDMP-00030,2026-08-12,Pinjam,2421000.0,Logistik
TRX-0000588,KDMP-00030,2026-08-09,Pembelian,1664000.0,Simpan Pinjam
TRX-0000589,KDMP-00030,2026-08-04,Pinjam,1953000.0,Saprotan
TRX-0000590,KDMP-00030,2026-08-03,Simpan,3088000.0,Simpan Pinjam
TRX-0000591,KDMP-00030,2026-08-02,Penjualan,895000.0,Simpan Pinjam
TRX-0000592,KDMP-00030,2026-08-08,Pinjam,2719000.0,Simpan Pinjam
TRX-0000593,KDMP-00031,2026-03-29,Pinjam,2723000.0,Lainnya
TRX-0000594,KDMP-00031,2026-03-17,Pinjam,896000.0,Lainnya
TRX-0000595,KDMP-00031,2026-03-13,Simpan,2616000.0,Simpan Pinjam
TRX-0000596,KDMP-00031,2026-03-20,Penjualan,912000.0,Lainnya
TRX-0000597,KDMP-00031,2026-03-24,Pembelian,1751000.0,Lainnya
TRX-0000598,KDMP-00031,2026-03-30,Simpan,1136000.0,Sembako
TRX-0000599,KDMP-00031,2026-04-04,Pinjam,2732000.0,Sembako
TRX-0000600,KDMP-00031,2026-04-24,Simpan,941000.0,Logistik
TRX-0000601,KDMP-00031,2026-04-17,Penjualan,2134000.0,Simpan Pinjam
TRX-0000602,KDMP-00031,2026-04-24,Penjualan,1992000.0,Lainnya
TRX-0000603,KDMP-00031,2026-04-10,Penjualan,3028000.0,Saprotan
TRX-0000604,KDMP-00031,2026-04-01,Pinjam,2191000.0,Logistik
TRX-0000605,KDMP-00031,2026-04-16,Simpan,2120000.0,Logistik
TRX-0000606,KDMP-00031,2026-05-02,Simpan,1057000.0,Lainnya
TRX-0000607,KDMP-00031,2026-05-21,Pinjam,988000.0,Lainnya
TRX-0000608,KDMP-00031,2026-05-02,Simpan,770000.0,Lainnya
TRX-0000609,KDMP-00031,2026-05-16,Penjualan,432000.0,Simpan Pinjam
TRX-0000610,KDMP-00031,2026-06-20,Simpan,899000.0,Saprotan
TRX-0000611,KDMP-00031,2026-06-01,Penjualan,2240000.0,Lainnya
TRX-0000612,KDMP-00031,2026-06-19,Pembelian,727000.0,Logistik
TRX-0000613,KDMP-00031,2026-06-06,Simpan,1159000.0,Simpan Pinjam
TRX-0000614,KDMP-00031,2026-07-03,Pembelian,951000.0,Lainnya
TRX-0000615,KDMP-00031,2026-07-05,Pinjam,2083000.0,Logistik
TRX-0000616,KDMP-00031,2026-07-08,Pinjam,1770000.0,Simpan Pinjam
TRX-0000617,KDMP-00031,2026-08-05,Penjualan,311000.0,Sembako
TRX-0000618,KDMP-00031,2026-08-07,Pinjam,481000.0,Saprotan
TRX-0000619,KDMP-00031,2026-08-13,Pembelian,943000.0,Logistik
TRX-0000620,KDMP-00032,2026-03-05,Pinjam,1724000.0,Sembako
TRX-0000621,KDMP-00032,2026-03-26,Pinjam,1214000.0,Logistik
TRX-0000622,KDMP-00032,2026-03-31,Penjualan,2283000.0,Sembako
TRX-0000623,KDMP-00032,2026-03-21,Simpan,2939000.0,Logistik
TRX-0000624,KDMP-00032,2026-03-21,Simpan,2097000.0,Saprotan
TRX-0000625,KDMP-00032,2026-03-26,Penjualan,1164000.0,Saprotan
TRX-0000626,KDMP-00032,2026-04-22,Pembelian,1673000.0,Lainnya
TRX-0000627,KDMP-00032,2026-04-17,Simpan,2515000.0,Simpan Pinjam
TRX-0000628,KDMP-00032,2026-04-01,Penjualan,1271000.0,Sembako
TRX-0000629,KDMP-00032,2026-04-04,Penjualan,451000.0,Logistik
TRX-0000630,KDMP-00032,2026-04-24,Simpan,1375000.0,Saprotan
TRX-0000631,KDMP-00032,2026-04-01,Penjualan,944000.0,Sembako
TRX-0000632,KDMP-00032,2026-05-21,Penjualan,3249000.0,Sembako
TRX-0000633,KDMP-00032,2026-05-20,Pembelian,707000.0,Logistik
TRX-0000634,KDMP-00032,2026-05-29,Pembelian,2384000.0,Sembako
TRX-0000635,KDMP-00032,2026-05-09,Simpan,2499000.0,Logistik
TRX-0000636,KDMP-00032,2026-05-03,Pinjam,2396000.0,Saprotan
TRX-0000637,KDMP-00032,2026-06-25,Penjualan,1155000.0,Saprotan
TRX-0000638,KDMP-00032,2026-06-13,Pinjam,2616000.0,Saprotan
TRX-0000639,KDMP-00032,2026-06-09,Simpan,3231000.0,Simpan Pinjam
TRX-0000640,KDMP-00032,2026-06-16,Pembelian,1670000.0,Lainnya
TRX-0000641,KDMP-00032,2026-06-21,Pinjam,1536000.0,Sembako
TRX-0000642,KDMP-00032,2026-07-21,Penjualan,864000.0,Logistik
TRX-0000643,KDMP-00032,2026-07-04,Penjualan,2019000.0,Sembako
TRX-0000644,KDMP-00032,2026-07-24,Simpan,521000.0,Logistik
TRX-0000645,KDMP-00032,2026-07-16,Pembelian,401000.0,Sembako
TRX-0000646,KDMP-00032,2026-07-22,Pinjam,2524000.0,Saprotan
TRX-0000647,KDMP-00032,2026-08-10,Penjualan,2464000.0,Lainnya
TRX-0000648,KDMP-00032,2026-08-13,Pinjam,2006000.0,Logistik
TRX-0000649,KDMP-00032,2026-08-12,Penjualan,1373000.0,Lainnya
TRX-0000650,KDMP-00032,2026-08-07,Pinjam,884000.0,Sembako
TRX-0000651,KDMP-00033,2026-03-10,Pinjam,931000.0,Sembako
TRX-0000652,KDMP-00033,2026-03-31,Penjualan,1501000.0,Saprotan
TRX-0000653,KDMP-00033,2026-03-31,Simpan,1315000.0,Sembako
TRX-0000654,KDMP-00033,2026-03-25,Simpan,1900000.0,Simpan Pinjam
TRX-0000655,KDMP-00033,2026-04-22,Pembelian,2159000.0,Saprotan
TRX-0000656,KDMP-00033,2026-04-29,Penjualan,1636000.0,Saprotan
TRX-0000657,KDMP-00033,2026-04-29,Pinjam,1233000.0,Simpan Pinjam
TRX-0000658,KDMP-00033,2026-05-19,Pembelian,382000.0,Logistik
TRX-0000659,KDMP-00033,2026-05-26,Simpan,1158000.0,Logistik
TRX-0000660,KDMP-00033,2026-05-27,Pinjam,1467000.0,Sembako
TRX-0000661,KDMP-00033,2026-05-02,Simpan,407000.0,Sembako
TRX-0000662,KDMP-00033,2026-06-22,Pinjam,2476000.0,Lainnya
TRX-0000663,KDMP-00033,2026-06-19,Pembelian,780000.0,Sembako
TRX-0000664,KDMP-00033,2026-06-05,Pinjam,491000.0,Sembako
TRX-0000665,KDMP-00033,2026-06-30,Penjualan,1611000.0,Simpan Pinjam
TRX-0000666,KDMP-00033,2026-07-21,Penjualan,519000.0,Saprotan
TRX-0000667,KDMP-00033,2026-07-04,Pinjam,3009000.0,Lainnya
TRX-0000668,KDMP-00033,2026-07-19,Penjualan,1002000.0,Sembako
TRX-0000669,KDMP-00033,2026-07-20,Pembelian,828000.0,Sembako
TRX-0000670,KDMP-00033,2026-07-14,Simpan,2959000.0,Logistik
TRX-0000671,KDMP-00033,2026-08-13,Pembelian,1429000.0,Sembako
TRX-0000672,KDMP-00033,2026-08-06,Penjualan,2244000.0,Sembako
TRX-0000673,KDMP-00033,2026-08-13,Pinjam,1285000.0,Simpan Pinjam
TRX-0000674,KDMP-00033,2026-08-09,Pembelian,2554000.0,Logistik
TRX-0000675,KDMP-00033,2026-08-10,Penjualan,1194000.0,Simpan Pinjam
TRX-0000676,KDMP-00034,2026-03-25,Pembelian,386000.0,Sembako
TRX-0000677,KDMP-00034,2026-03-03,Penjualan,513000.0,Sembako
TRX-0000678,KDMP-00034,2026-04-19,Simpan,504000.0,Logistik
TRX-0000679,KDMP-00034,2026-05-07,Pembelian,651000.0,Saprotan
TRX-0000680,KDMP-00034,2026-05-14,Pembelian,528000.0,Simpan Pinjam
TRX-0000681,KDMP-00034,2026-05-02,Pembelian,592000.0,Logistik
TRX-0000682,KDMP-00034,2026-06-26,Simpan,654000.0,Saprotan
TRX-0000683,KDMP-00034,2026-06-18,Pembelian,489000.0,Simpan Pinjam
TRX-0000684,KDMP-00034,2026-07-20,Simpan,875000.0,Lainnya
TRX-0000685,KDMP-00034,2026-07-15,Pembelian,526000.0,Saprotan
